"Date","Price","Open","High","Low","Vol.","Change %"
"May 20, 2011","93.29","93.29","93.29","93.29","-","-0.27%"
"May 19, 2011","93.54","93.54","93.54","93.54","-","0.09%"
"May 18, 2011","93.46","93.46","93.46","93.46","-","-0.19%"
"May 17, 2011","93.64","93.64","93.64","93.64","-","-0.04%"
"May 16, 2011","93.68","93.68","93.68","93.68","-","-0.02%"
"May 13, 2011","93.70","93.70","93.70","93.70","-","0.39%"
"May 12, 2011","93.34","93.34","93.34","93.34","-","-0.41%"
"May 11, 2011","93.72","93.72","93.72","93.72","-","-0.57%"
"May 10, 2011","94.26","94.26","94.26","94.26","-","-0.65%"
"May 09, 2011","94.88","94.88","94.88","94.88","-","-0.46%"
"May 06, 2011","95.32","95.32","95.32","95.32","-","0.01%"
"May 05, 2011","95.31","95.31","95.31","95.31","-","0.41%"
"May 04, 2011","94.92","94.92","94.92","94.92","-","0.27%"
"May 03, 2011","94.66","94.66","94.66","94.66","-","0.51%"
"Apr 29, 2011","94.18","94.18","94.18","94.18","-","0.39%"
"Apr 28, 2011","93.81","93.81","93.81","93.81","-","-0.23%"
"Apr 27, 2011","94.03","94.03","94.03","94.03","-","0.41%"
"Apr 26, 2011","93.65","93.65","93.65","93.65","-","-0.19%"
"Apr 21, 2011","93.83","93.83","93.83","93.83","-","0.12%"
"Apr 20, 2011","93.72","93.72","93.72","93.72","-","-0.31%"
"Apr 19, 2011","94.01","94.01","94.01","94.01","-","-0.13%"
"Apr 18, 2011","94.13","94.13","94.13","94.13","-","-0.25%"
"Apr 15, 2011","94.37","94.37","94.37","94.37","-","0.73%"
"Apr 14, 2011","93.69","93.69","93.69","93.69","-","0.29%"
"Apr 13, 2011","93.42","93.42","93.42","93.42","-","-0.47%"
"Apr 12, 2011","93.86","93.86","93.86","93.86","-","-0.47%"
"Apr 11, 2011","94.30","94.30","94.30","94.30","-","0.61%"
"Apr 08, 2011","93.73","93.73","93.73","93.73","-","0.47%"
"Apr 07, 2011","93.29","93.29","93.29","93.29","-","0.33%"
"Apr 06, 2011","92.98","92.98","92.98","92.98","-","0.06%"
"Apr 05, 2011","92.92","92.92","92.92","92.92","-","1.50%"
"Apr 04, 2011","91.55","91.55","91.55","91.55","-","1.35%"
"Apr 01, 2011","90.33","90.33","90.33","90.33","-","0.93%"
"Mar 31, 2011","89.50","89.50","89.50","89.50","-","0.26%"
"Mar 30, 2011","89.27","89.27","89.27","89.27","-","-0.04%"
"Mar 29, 2011","89.31","89.31","89.31","89.31","-","-0.48%"
"Mar 28, 2011","89.74","89.74","89.74","89.74","-","0.26%"
"Mar 25, 2011","89.51","89.51","89.51","89.51","-","0.33%"
"Mar 24, 2011","89.22","89.22","89.22","89.22","-","-0.39%"
"Mar 23, 2011","89.57","89.57","89.57","89.57","-","-0.09%"
"Mar 22, 2011","89.65","89.65","89.65","89.65","-","-0.59%"
"Mar 21, 2011","90.18","90.18","90.18","90.18","-","-1.64%"
"Mar 18, 2011","91.68","91.68","91.68","91.68","-","-0.64%"
"Mar 17, 2011","92.27","92.27","92.27","92.27","-","-0.01%"
"Mar 16, 2011","92.28","92.28","92.28","92.28","-","-0.19%"
"Mar 15, 2011","92.46","92.46","92.46","92.46","-","1.24%"
"Mar 14, 2011","91.33","91.33","91.33","91.33","-","1.47%"
"Mar 11, 2011","90.01","90.01","90.01","90.01","-","0.86%"
"Mar 10, 2011","89.24","89.24","89.24","89.24","-","-2.44%"
"Mar 09, 2011","91.47","91.47","91.47","91.47","-","-1.68%"
"Mar 08, 2011","93.03","93.03","93.03","93.03","-","-1.04%"
"Mar 07, 2011","94.01","94.01","94.01","94.01","-","-1.05%"
"Mar 04, 2011","95.01","95.01","95.01","95.01","-","-0.07%"
"Mar 03, 2011","95.08","95.08","95.08","95.08","-","-0.03%"
"Mar 02, 2011","95.11","95.11","95.11","95.11","-","-0.25%"
"Mar 01, 2011","95.35","95.35","95.35","95.35","-","-1.36%"
"Feb 28, 2011","96.66","96.66","96.66","96.66","-","-1.09%"
"Feb 25, 2011","97.73","97.73","97.73","97.73","-","0.22%"
"Feb 24, 2011","97.52","97.52","97.52","97.52","-","0.58%"
"Feb 23, 2011","96.96","96.96","96.96","96.96","-","0.02%"
"Feb 22, 2011","96.94","96.94","96.94","96.94","-","0.42%"
"Feb 21, 2011","96.53","96.53","96.53","96.53","-","-0.91%"
"Feb 18, 2011","97.42","97.42","97.42","97.42","-","-0.36%"
"Feb 17, 2011","97.77","97.77","97.77","97.77","-","-0.02%"
"Feb 16, 2011","97.79","97.79","97.79","97.79","-","-0.01%"
"Feb 15, 2011","97.80","97.80","97.80","97.80","-","0.12%"
"Feb 14, 2011","97.68","97.68","97.68","97.68","-","-0.29%"
"Feb 11, 2011","97.96","97.96","97.96","97.96","-","0.34%"
"Feb 10, 2011","97.63","97.63","97.63","97.63","-","-0.22%"
"Feb 09, 2011","97.85","97.85","97.85","97.85","-","-0.06%"
"Feb 08, 2011","97.91","97.91","97.91","97.91","-","0.07%"
"Feb 07, 2011","97.84","97.84","97.84","97.84","-","-0.07%"
"Feb 04, 2011","97.91","97.91","97.91","97.91","-","0.16%"
"Feb 03, 2011","97.75","97.75","97.75","97.75","-","-0.28%"
"Feb 02, 2011","98.02","98.02","98.02","98.02","-","-0.62%"
"Feb 01, 2011","98.63","98.63","98.63","98.63","-","-0.39%"
"Jan 31, 2011","99.02","99.02","99.02","99.02","-","-1.09%"
"Jan 28, 2011","100.11","100.11","100.11","100.11","-","-0.99%"
"Jan 27, 2011","101.11","101.11","101.11","101.11","-","0.06%"
"Jan 26, 2011","101.05","101.05","101.05","101.05","-","0.41%"
"Jan 25, 2011","100.64","100.64","100.64","100.64","-","-0.14%"
"Jan 24, 2011","100.78","100.78","100.78","100.78","-","0.01%"
"Jan 21, 2011","100.77","100.77","100.77","100.77","-","0.08%"
"Jan 20, 2011","100.69","100.69","100.69","100.69","-","-0.14%"
"Jan 19, 2011","100.83","100.83","100.83","100.83","-","0.07%"
"Jan 18, 2011","100.76","100.76","100.76","100.76","-","-0.47%"
"Jan 17, 2011","101.24","101.24","101.24","101.24","-","-0.50%"
"Jan 14, 2011","101.75","101.75","101.75","101.75","-","-0.16%"
"Jan 13, 2011","101.91","101.91","101.91","101.91","-","0.42%"
"Jan 12, 2011","101.48","101.48","101.48","101.48","-","-0.55%"
"Jan 11, 2011","102.04","102.04","102.04","102.04","-","-0.68%"
"Jan 10, 2011","102.74","102.74","102.74","102.74","-","-0.75%"
"Jan 07, 2011","103.52","103.52","103.52","103.52","-","0.81%"
"Jan 06, 2011","102.69","102.69","102.69","102.69","-","2.09%"
"Jan 05, 2011","100.59","100.59","100.59","100.59","-","0.97%"
"Jan 04, 2011","99.62","99.62","99.62","99.62","-","0.39%"
"Jan 03, 2011","99.23","99.23","99.23","99.23","-","1.44%"
"Dec 31, 2010","97.82","97.82","97.82","97.82","-","0.57%"
"Dec 30, 2010","97.27","97.27","97.27","97.27","-","0.35%"
"Dec 29, 2010","96.93","96.93","96.93","96.93","-","0.25%"
"Dec 28, 2010","96.69","96.69","96.69","96.69","-","0.19%"
"Dec 27, 2010","96.51","96.51","96.51","96.51","-","-0.34%"
"Dec 24, 2010","96.84","96.84","96.84","96.84","-","0.36%"
"Dec 23, 2010","96.49","96.49","96.49","96.49","-","0.25%"
"Dec 22, 2010","96.25","96.25","96.25","96.25","-","0.20%"
"Dec 21, 2010","96.06","96.06","96.06","96.06","-","-0.51%"
"Dec 20, 2010","96.55","96.55","96.55","96.55","-","-0.13%"
"Dec 17, 2010","96.68","96.68","96.68","96.68","-","0.21%"
"Dec 16, 2010","96.48","96.48","96.48","96.48","-","-0.44%"
"Dec 15, 2010","96.91","96.91","96.91","96.91","-","-0.48%"
"Dec 14, 2010","97.38","97.38","97.38","97.38","-","-0.13%"
"Dec 10, 2010","97.51","97.51","97.51","97.51","-","-0.25%"
"Dec 09, 2010","97.75","97.75","97.75","97.75","-","0.29%"
"Dec 08, 2010","97.47","97.47","97.47","97.47","-","0.23%"
"Dec 07, 2010","97.25","97.25","97.25","97.25","-","-0.02%"
"Dec 06, 2010","97.27","97.27","97.27","97.27","-","-0.09%"
"Dec 03, 2010","97.36","97.36","97.36","97.36","-","-0.05%"
"Dec 02, 2010","97.41","97.41","97.41","97.41","-","0.29%"
"Dec 01, 2010","97.13","97.13","97.13","97.13","-","-0.90%"
"Nov 30, 2010","98.01","98.01","98.01","98.01","-","-0.51%"
"Nov 29, 2010","98.51","98.51","98.51","98.51","-","-0.41%"
"Nov 26, 2010","98.92","98.92","98.92","98.92","-","-0.71%"
"Nov 25, 2010","99.63","99.63","99.63","99.63","-","-0.54%"
"Nov 24, 2010","100.17","100.17","100.17","100.17","-","-0.21%"
"Nov 23, 2010","100.38","100.38","100.38","100.38","-","-0.33%"
"Nov 22, 2010","100.71","100.71","100.71","100.71","-","-0.02%"
"Nov 19, 2010","100.73","100.73","100.73","100.73","-","0.21%"
"Nov 18, 2010","100.52","100.52","100.52","100.52","-","-0.10%"
"Nov 17, 2010","100.62","100.62","100.62","100.62","-","-0.13%"
"Nov 16, 2010","100.75","100.75","100.75","100.75","-","-0.75%"
"Nov 15, 2010","101.51","101.51","101.51","101.51","-","-0.28%"
"Nov 12, 2010","101.79","101.79","101.79","101.79","-","0.42%"
"Nov 11, 2010","101.36","101.36","101.36","101.36","-","-0.28%"
"Nov 10, 2010","101.64","101.64","101.64","101.64","-","-0.24%"
"Nov 09, 2010","101.88","101.88","101.88","101.88","-","-0.38%"
"Nov 08, 2010","102.27","102.27","102.27","102.27","-","0.31%"
"Nov 05, 2010","101.95","101.95","101.95","101.95","-","0.00%"
"Nov 04, 2010","101.95","101.95","101.95","101.95","-","0.29%"
"Nov 03, 2010","101.66","101.66","101.66","101.66","-","-0.88%"
"Nov 02, 2010","102.56","102.56","102.56","102.56","-","-0.17%"
"Nov 01, 2010","102.73","102.73","102.73","102.73","-","0.36%"
"Oct 29, 2010","102.36","102.36","102.36","102.36","-","0.40%"
"Oct 28, 2010","101.95","101.95","101.95","101.95","-","-0.28%"
"Oct 27, 2010","102.24","102.24","102.24","102.24","-","-1.08%"
"Oct 26, 2010","103.36","103.36","103.36","103.36","-","0.45%"
"Oct 25, 2010","102.90","102.90","102.90","102.90","-","0.13%"
"Oct 22, 2010","102.77","102.77","102.77","102.77","-","0.61%"
"Oct 21, 2010","102.15","102.15","102.15","102.15","-","0.24%"
"Oct 19, 2010","101.91","101.91","101.91","101.91","-","0.63%"
"Oct 18, 2010","101.27","101.27","101.27","101.27","-","0.42%"
"Oct 15, 2010","100.85","100.85","100.85","100.85","-","0.40%"
"Oct 14, 2010","100.45","100.45","100.45","100.45","-","0.16%"
"Oct 13, 2010","100.29","100.29","100.29","100.29","-","-0.24%"
"Oct 12, 2010","100.53","100.53","100.53","100.53","-","0.20%"
"Oct 11, 2010","100.33","100.33","100.33","100.33","-","-0.08%"
"Oct 08, 2010","100.41","100.41","100.41","100.41","-","-0.18%"
"Oct 07, 2010","100.59","100.59","100.59","100.59","-","0.50%"
"Oct 06, 2010","100.09","100.09","100.09","100.09","-","0.71%"
"Oct 05, 2010","99.38","99.38","99.38","99.38","-","0.00%"
"Oct 04, 2010","99.38","99.38","99.38","99.38","-","0.23%"
"Oct 01, 2010","99.15","99.15","99.15","99.15","-","0.23%"
"Sep 30, 2010","98.92","98.92","98.92","98.92","-","0.24%"
"Sep 29, 2010","98.68","98.68","98.68","98.68","-","0.28%"
"Sep 28, 2010","98.40","98.40","98.40","98.40","-","0.62%"
"Sep 27, 2010","97.79","97.79","97.79","97.79","-","-0.60%"
"Sep 24, 2010","98.38","98.38","98.38","98.38","-","0.05%"
"Sep 23, 2010","98.33","98.33","98.33","98.33","-","-0.35%"
"Sep 22, 2010","98.68","98.68","98.68","98.68","-","0.48%"
"Sep 21, 2010","98.21","98.21","98.21","98.21","-","-0.22%"
"Sep 20, 2010","98.43","98.43","98.43","98.43","-","0.63%"
"Sep 17, 2010","97.81","97.81","97.81","97.81","-","0.05%"
"Sep 16, 2010","97.76","97.76","97.76","97.76","-","0.06%"
"Sep 15, 2010","97.70","97.70","97.70","97.70","-","0.74%"
"Sep 14, 2010","96.98","96.98","96.98","96.98","-","1.45%"
"Sep 13, 2010","95.59","95.59","95.59","95.59","-","-0.01%"
"Sep 10, 2010","95.60","95.60","95.60","95.60","-","0.23%"
"Sep 09, 2010","95.38","95.38","95.38","95.38","-","-0.19%"
"Sep 08, 2010","95.56","95.56","95.56","95.56","-","0.39%"
"Sep 07, 2010","95.19","95.19","95.19","95.19","-","0.05%"
"Sep 06, 2010","95.14","95.14","95.14","95.14","-","-0.46%"
"Sep 03, 2010","95.58","95.58","95.58","95.58","-","-0.55%"
"Sep 02, 2010","96.11","96.11","96.11","96.11","-","0.34%"
"Sep 01, 2010","95.78","95.78","95.78","95.78","-","-0.16%"
"Aug 31, 2010","95.93","95.93","95.93","95.93","-","-0.21%"
"Aug 30, 2010","96.13","96.13","96.13","96.13","-","-0.19%"
"Aug 26, 2010","96.31","96.31","96.31","96.31","-","-1.52%"
"Aug 25, 2010","97.80","97.80","97.80","97.80","-","-0.60%"
"Aug 24, 2010","98.39","98.39","98.39","98.39","-","-0.11%"
"Aug 23, 2010","98.50","98.50","98.50","98.50","-","-1.04%"
"Aug 20, 2010","99.54","99.54","99.54","99.54","-","-0.95%"
"Aug 19, 2010","100.49","100.49","100.49","100.49","-","-0.22%"
"Aug 18, 2010","100.71","100.71","100.71","100.71","-","0.67%"
"Aug 17, 2010","100.04","100.04","100.04","100.04","-","1.14%"
"Aug 16, 2010","98.91","98.91","98.91","98.91","-","0.83%"
"Aug 13, 2010","98.10","98.10","98.10","98.10","-","-0.77%"
"Aug 12, 2010","98.86","98.86","98.86","98.86","-","-2.57%"
"Aug 10, 2010","101.47","101.47","101.47","101.47","-","-0.78%"
"Aug 09, 2010","102.27","102.27","102.27","102.27","-","0.01%"
"Aug 06, 2010","102.26","102.26","102.26","102.26","-","0.10%"
"Aug 05, 2010","102.16","102.16","102.16","102.16","-","1.28%"
"Aug 03, 2010","100.87","100.87","100.87","100.87","-","1.77%"
"Aug 02, 2010","99.12","99.12","99.12","99.12","-","1.41%"
"Jul 30, 2010","97.74","97.74","97.74","97.74","-","0.83%"
"Jul 29, 2010","96.94","96.94","96.94","96.94","-","1.48%"
"Jul 28, 2010","95.53","95.53","95.53","95.53","-","0.29%"
"Jul 27, 2010","95.25","95.25","95.25","95.25","-","0.43%"
"Jul 26, 2010","94.84","94.84","94.84","94.84","-","-0.75%"
"Jul 23, 2010","95.56","95.56","95.56","95.56","-","-0.33%"
"Jul 22, 2010","95.88","95.88","95.88","95.88","-","0.01%"
"Jul 21, 2010","95.87","95.87","95.87","95.87","-","-0.85%"
"Jul 20, 2010","96.69","96.69","96.69","96.69","-","0.15%"
"Jul 19, 2010","96.55","96.55","96.55","96.55","-","-0.53%"
"Jul 16, 2010","97.06","97.06","97.06","97.06","-","0.58%"
"Jul 15, 2010","96.50","96.50","96.50","96.50","-","0.33%"
"Jul 14, 2010","96.18","96.18","96.18","96.18","-","0.84%"
"Jul 13, 2010","95.38","95.38","95.38","95.38","-","0.10%"
"Jul 12, 2010","95.28","95.28","95.28","95.28","-","0.20%"
"Jul 09, 2010","95.09","95.09","95.09","95.09","-","-0.16%"
"Jul 08, 2010","95.24","95.24","95.24","95.24","-","0.36%"
"Jul 07, 2010","94.90","94.90","94.90","94.90","-","-0.04%"
"Jul 06, 2010","94.94","94.94","94.94","94.94","-","0.23%"
"Jul 05, 2010","94.72","94.72","94.72","94.72","-","-0.29%"
"Jul 02, 2010","95.00","95.00","95.00","95.00","-","-0.03%"
"Jul 01, 2010","95.03","95.03","95.03","95.03","-","-0.07%"
"Jun 30, 2010","95.10","95.10","95.10","95.10","-","0.11%"
"Jun 29, 2010","95.00","95.00","95.00","95.00","-","0.38%"
"Jun 28, 2010","94.64","94.64","94.64","94.64","-","-0.10%"
"Jun 25, 2010","94.73","94.73","94.73","94.73","-","0.15%"
"Jun 24, 2010","94.59","94.59","94.59","94.59","-","0.53%"
"Jun 23, 2010","94.09","94.09","94.09","94.09","-","0.15%"
"Jun 22, 2010","93.95","93.95","93.95","93.95","-","0.11%"
"Jun 21, 2010","93.85","93.85","93.85","93.85","-","-0.50%"
"Jun 18, 2010","94.32","94.32","94.32","94.32","-","-0.07%"
"Jun 17, 2010","94.39","94.39","94.39","94.39","-","0.04%"
"Jun 16, 2010","94.35","94.35","94.35","94.35","-","0.44%"
"Jun 15, 2010","93.94","93.94","93.94","93.94","-","0.45%"
"Jun 14, 2010","93.52","93.52","93.52","93.52","-","0.36%"
"Jun 11, 2010","93.18","93.18","93.18","93.18","-","0.45%"
"Jun 10, 2010","92.76","92.76","92.76","92.76","-","0.35%"
"Jun 09, 2010","92.44","92.44","92.44","92.44","-","-0.46%"
"Jun 08, 2010","92.87","92.87","92.87","92.87","-","0.02%"
"Jun 07, 2010","92.85","92.85","92.85","92.85","-","-0.09%"
"Jun 04, 2010","92.93","92.93","92.93","92.93","-","0.30%"
"Jun 03, 2010","92.65","92.65","92.65","92.65","-","1.52%"
"Jun 02, 2010","91.26","91.26","91.26","91.26","-","-1.16%"
"May 31, 2010","92.33","92.33","92.33","92.33","-","0.51%"
"May 28, 2010","91.86","91.86","91.86","91.86","-","1.28%"
"May 27, 2010","90.70","90.70","90.70","90.70","-","-1.27%"
"May 26, 2010","91.87","91.87","91.87","91.87","-","-0.77%"
"May 25, 2010","92.58","92.58","92.58","92.58","-","-0.05%"
"May 24, 2010","92.63","92.63","92.63","92.63","-","0.38%"
"May 21, 2010","92.28","92.28","92.28","92.28","-","0.15%"
"May 20, 2010","92.14","92.14","92.14","92.14","-","0.05%"
"May 19, 2010","92.09","92.09","92.09","92.09","-","1.13%"
"May 18, 2010","91.06","91.06","91.06","91.06","-","0.22%"
"May 17, 2010","90.86","90.86","90.86","90.86","-","-0.30%"
"May 14, 2010","91.13","91.13","91.13","91.13","-","0.82%"
"May 13, 2010","90.39","90.39","90.39","90.39","-","0.50%"
"May 12, 2010","89.94","89.94","89.94","89.94","-","0.17%"
"May 11, 2010","89.79","89.79","89.79","89.79","-","-0.36%"
"May 10, 2010","90.11","90.11","90.11","90.11","-","-1.17%"
"May 07, 2010","91.18","91.18","91.18","91.18","-","-0.09%"
"May 06, 2010","91.26","91.26","91.26","91.26","-","0.80%"
"May 05, 2010","90.54","90.54","90.54","90.54","-","0.98%"
"May 04, 2010","89.66","89.66","89.66","89.66","-","-0.07%"
"May 03, 2010","89.72","89.72","89.72","89.72","-","-0.45%"
"Apr 30, 2010","90.13","90.13","90.13","90.13","-","-0.20%"
"Apr 29, 2010","90.31","90.31","90.31","90.31","-","-0.02%"
"Apr 28, 2010","90.33","90.33","90.33","90.33","-","-0.26%"
"Apr 27, 2010","90.57","90.57","90.57","90.57","-","0.28%"
"Apr 26, 2010","90.32","90.32","90.32","90.32","-","0.89%"
"Apr 23, 2010","89.52","89.52","89.52","89.52","-","0.90%"
"Apr 22, 2010","88.72","88.72","88.72","88.72","-","0.45%"
"Apr 21, 2010","88.32","88.32","88.32","88.32","-","0.91%"
"Apr 20, 2010","87.52","87.52","87.52","87.52","-","0.26%"
"Apr 19, 2010","87.29","87.29","87.29","87.29","-","-0.77%"
"Apr 16, 2010","87.97","87.97","87.97","87.97","-","0.07%"
"Apr 15, 2010","87.91","87.91","87.91","87.91","-","1.05%"
"Apr 14, 2010","87.00","87.00","87.00","87.00","-","1.06%"
"Apr 13, 2010","86.09","86.09","86.09","86.09","-","-0.02%"
"Apr 12, 2010","86.11","86.11","86.11","86.11","-","1.35%"
"Apr 09, 2010","84.96","84.96","84.96","84.96","-","0.00%"
"Apr 08, 2010","84.96","84.96","84.96","84.96","-","0.00%"
"Apr 07, 2010","84.96","84.96","84.96","84.96","-","0.00%"
"Apr 06, 2010","84.96","84.96","84.96","84.96","-","0.31%"
"Apr 01, 2010","84.70","84.70","84.70","84.70","-","0.32%"
"Mar 31, 2010","84.43","84.43","84.43","84.43","-","0.08%"
"Mar 30, 2010","84.36","84.36","84.36","84.36","-","0.99%"
"Mar 29, 2010","83.53","83.53","83.53","83.53","-","-0.58%"
"Mar 26, 2010","84.02","84.02","84.02","84.02","-","-0.11%"
"Mar 25, 2010","84.11","84.11","84.11","84.11","-","0.21%"
"Mar 24, 2010","83.93","83.93","83.93","83.93","-","0.43%"
"Mar 23, 2010","83.57","83.57","83.57","83.57","-","0.74%"
"Mar 22, 2010","82.96","82.96","82.96","82.96","-","0.68%"
"Mar 19, 2010","82.40","82.40","82.40","82.40","-","-1.10%"
"Mar 18, 2010","83.32","83.32","83.32","83.32","-","-0.49%"
"Mar 17, 2010","83.73","83.73","83.73","83.73","-","-0.20%"
"Mar 16, 2010","83.90","83.90","83.90","83.90","-","0.17%"
"Mar 15, 2010","83.76","83.76","83.76","83.76","-","0.56%"
"Mar 12, 2010","83.29","83.29","83.29","83.29","-","0.00%"
"Mar 11, 2010","83.29","83.29","83.29","83.29","-","0.64%"
"Mar 10, 2010","82.76","82.76","82.76","82.76","-","1.43%"
"Mar 09, 2010","81.59","81.59","81.59","81.59","-","0.74%"
"Mar 08, 2010","80.99","80.99","80.99","80.99","-","0.45%"
"Mar 05, 2010","80.63","80.63","80.63","80.63","-","0.27%"
"Mar 04, 2010","80.41","80.41","80.41","80.41","-","0.01%"
"Mar 03, 2010","80.40","80.40","80.40","80.40","-","0.50%"
"Mar 02, 2010","80.00","80.00","80.00","80.00","-","0.84%"
"Mar 01, 2010","79.33","79.33","79.33","79.33","-","0.19%"
"Feb 26, 2010","79.18","79.18","79.18","79.18","-","0.03%"
"Feb 25, 2010","79.16","79.16","79.16","79.16","-","0.23%"
"Feb 24, 2010","78.98","78.98","78.98","78.98","-","0.37%"
"Feb 23, 2010","78.69","78.69","78.69","78.69","-","0.09%"
"Feb 22, 2010","78.62","78.62","78.62","78.62","-","0.17%"
"Feb 19, 2010","78.49","78.49","78.49","78.49","-","0.46%"
"Feb 18, 2010","78.13","78.13","78.13","78.13","-","1.02%"
"Feb 17, 2010","77.34","77.34","77.34","77.34","-","-1.33%"
"Feb 16, 2010","78.38","78.38","78.38","78.38","-","-0.57%"
"Feb 15, 2010","78.83","78.83","78.83","78.83","-","-0.29%"
"Feb 12, 2010","79.06","79.06","79.06","79.06","-","0.01%"
"Feb 11, 2010","79.05","79.05","79.05","79.05","-","0.00%"
"Feb 10, 2010","79.05","79.05","79.05","79.05","-","-0.35%"
"Feb 09, 2010","79.33","79.33","79.33","79.33","-","-0.05%"
"Feb 08, 2010","79.37","79.37","79.37","79.37","-","-0.76%"
"Feb 05, 2010","79.98","79.98","79.98","79.98","-","0.29%"
"Feb 04, 2010","79.75","79.75","79.75","79.75","-","1.68%"
"Feb 03, 2010","78.43","78.43","78.43","78.43","-","1.45%"
"Feb 02, 2010","77.31","77.31","77.31","77.31","-","-0.81%"
"Feb 01, 2010","77.94","77.94","77.94","77.94","-","-0.27%"
"Jan 29, 2010","78.15","78.15","78.15","78.15","-","-1.01%"
"Jan 28, 2010","78.95","78.95","78.95","78.95","-","-1.02%"
"Jan 27, 2010","79.76","79.76","79.76","79.76","-","-0.29%"
"Jan 26, 2010","79.99","79.99","79.99","79.99","-","-0.04%"
"Jan 25, 2010","80.02","80.02","80.02","80.02","-","0.25%"
"Jan 22, 2010","79.82","79.82","79.82","79.82","-","-0.21%"
"Jan 21, 2010","79.99","79.99","79.99","79.99","-","-1.06%"
"Jan 20, 2010","80.85","80.85","80.85","80.85","-","-0.93%"
"Jan 19, 2010","81.61","81.61","81.61","81.61","-","1.44%"
"Jan 18, 2010","80.45","80.45","80.45","80.45","-","3.04%"
"Jan 15, 2010","78.08","78.08","78.08","78.08","-","-0.08%"
"Jan 14, 2010","78.14","78.14","78.14","78.14","-","2.48%"
"Jan 13, 2010","76.25","76.25","76.25","76.25","-","1.67%"
"Jan 12, 2010","75.00","75.00","75.00","75.00","-","0.44%"
"Jan 11, 2010","74.67","74.67","74.67","74.67","-","1.11%"
"Jan 08, 2010","73.85","73.85","73.85","73.85","-","0.31%"
"Jan 07, 2010","73.62","73.62","73.62","73.62","-","1.20%"
"Jan 06, 2010","72.75","72.75","72.75","72.75","-","1.13%"
"Jan 05, 2010","71.94","71.94","71.94","71.94","-","0.07%"
"Jan 04, 2010","71.89","71.89","71.89","71.89","-","0.35%"
"Dec 31, 2009","71.64","71.64","71.64","71.64","-","-0.15%"
"Dec 29, 2009","71.75","71.75","71.75","71.75","-","0.35%"
"Dec 28, 2009","71.50","71.50","71.50","71.50","-","0.32%"
"Dec 24, 2009","71.27","71.27","71.27","71.27","-","0.92%"
"Dec 22, 2009","70.62","70.62","70.62","70.62","-","0.20%"
"Dec 21, 2009","70.48","70.48","70.48","70.48","-","-0.48%"
"Dec 17, 2009","70.82","70.82","70.82","70.82","-","0.33%"
"Dec 16, 2009","70.59","70.59","70.59","70.59","-","0.30%"
"Dec 15, 2009","70.38","70.38","70.38","70.38","-","0.51%"
"Dec 14, 2009","70.02","70.02","70.02","70.02","-","-0.20%"
"Dec 11, 2009","70.16","70.16","70.16","70.16","-","0.03%"
"Dec 10, 2009","70.14","70.14","70.14","70.14","-","0.44%"
"Dec 09, 2009","69.83","69.83","69.83","69.83","-","0.03%"
"Dec 08, 2009","69.81","69.81","69.81","69.81","-","-2.43%"
"Dec 07, 2009","71.55","71.55","71.55","71.55","-","1.97%"
"Dec 04, 2009","70.17","70.17","70.17","70.17","-","-0.48%"
"Dec 03, 2009","70.51","70.51","70.51","70.51","-","-0.59%"
"Dec 02, 2009","70.93","70.93","70.93","70.93","-","-0.13%"
"Dec 01, 2009","71.02","71.02","71.02","71.02","-","-0.38%"
"Nov 30, 2009","71.29","71.29","71.29","71.29","-","-0.99%"
"Nov 27, 2009","72.00","72.00","72.00","72.00","-","-0.11%"
"Nov 26, 2009","72.08","72.08","72.08","72.08","-","0.74%"
"Nov 25, 2009","71.55","71.55","71.55","71.55","-","1.40%"
"Nov 24, 2009","70.56","70.56","70.56","70.56","-","-0.27%"
"Nov 23, 2009","70.75","70.75","70.75","70.75","-","1.42%"
"Nov 20, 2009","69.76","69.76","69.76","69.76","-","1.31%"
"Nov 19, 2009","68.86","68.86","68.86","68.86","-","0.70%"
"Nov 18, 2009","68.38","68.38","68.38","68.38","-","0.00%"
"Nov 17, 2009","68.38","68.38","68.38","68.38","-","-0.16%"
"Nov 16, 2009","68.49","68.49","68.49","68.49","-","0.09%"
"Nov 13, 2009","68.43","68.43","68.43","68.43","-","0.03%"
"Nov 12, 2009","68.41","68.41","68.41","68.41","-","0.06%"
"Nov 11, 2009","68.37","68.37","68.37","68.37","-","0.23%"
"Nov 10, 2009","68.21","68.21","68.21","68.21","-","-0.03%"
"Nov 09, 2009","68.23","68.23","68.23","68.23","-","0.16%"
"Nov 06, 2009","68.12","68.12","68.12","68.12","-","0.89%"
"Nov 05, 2009","67.52","67.52","67.52","67.52","-","-0.03%"
"Nov 04, 2009","67.54","67.54","67.54","67.54","-","-0.16%"
"Nov 03, 2009","67.65","67.65","67.65","67.65","-","-0.28%"
"Nov 02, 2009","67.84","67.84","67.84","67.84","-","0.24%"
"Oct 30, 2009","67.68","67.68","67.68","67.68","-","0.46%"
"Oct 29, 2009","67.37","67.37","67.37","67.37","-","0.31%"
"Oct 28, 2009","67.16","67.16","67.16","67.16","-","0.10%"
"Oct 27, 2009","67.09","67.09","67.09","67.09","-","-0.24%"
"Oct 26, 2009","67.25","67.25","67.25","67.25","-","0.42%"
"Oct 22, 2009","66.97","66.97","66.97","66.97","-","0.34%"
"Oct 21, 2009","66.74","66.74","66.74","66.74","-","-0.28%"
